OTUID	Rank1	Rank2	Rank3	Rank4	Rank5	Rank6	Rank7	FullTaxonomy	LeafTaxa	superkingdom	phylum	class	kingdom	order	family	genus	species	subclass	subphylum	tribe	varietas	subfamily	superorder	subtribe	subgenus
2712e8e55dec2e8640df90d05145a445	Eukaryota	SAR	Stramenopiles	Ochrophyta	Mediophyceae	Cyclotella	Cyclotella	Eukaryota; SAR; Stramenopiles; Ochrophyta; Mediophyceae; Cyclotella; Cyclotella	Cyclotella	Eukaryota	Bacillariophyta	Coscinodiscophyceae	NA	Thalassiosirales	Stephanodiscaceae	Cyclotella	NA	Thalassiosirophycidae	NA	NA	NA	NA	NA	NA	NA
35b48cbfe09f2f049b12d736888cbf38	Eukaryota	Archaeplastida	Chloroplastida	Charophyta	Charales	Chara	Chara	Eukaryota; Archaeplastida; Chloroplastida; Charophyta; Charales; Chara; Chara	Chara	Eukaryota	Streptophyta	Charophyceae	Viridiplantae	Charales	Characeae	Chara	NA	NA	Streptophytina	NA	NA	NA	NA	NA	NA
203dfc5d154f8632a246ad1ec0682887	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	Navicula	Navicula	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Navicula; Navicula	Navicula	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	Naviculales	Naviculaceae	Navicula	NA	NA	NA	NA	NA	NA	NA	NA	NA
cf32a214e474be82914e2a460b7bee1f	Eukaryota	SAR	Stramenopiles	Ochrophyta	Tribonematales	Tribonema	Tribonema aequale	Eukaryota; SAR; Stramenopiles; Ochrophyta; Tribonematales; Tribonema; Tribonema aequale	Tribonema aequale	Eukaryota	NA	Xanthophyceae	NA	Tribonematales	Tribonemataceae	Tribonema	Tribonema aequale	NA	NA	NA	NA	NA	NA	NA	NA
e239fd132e334cb74d14efbb1d258a98	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	Navicula	Navicula	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Navicula; Navicula	Navicula	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	Naviculales	Naviculaceae	Navicula	NA	NA	NA	NA	NA	NA	NA	NA	NA
ac4704a362b433646b37e3b1b3f3a700	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	Navicula	Navicula	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Navicula; Navicula	Navicula	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	Naviculales	Naviculaceae	Navicula	NA	NA	NA	NA	NA	NA	NA	NA	NA
c6c053bd8cc67c9d77ca6cd74ed9da1f	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	Sphaeropleales	Scenedesmus	Desmodesmus	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Sphaeropleales; Scenedesmus; Desmodesmus	Desmodesmus	Eukaryota	Chlorophyta	Chlorophyceae	Viridiplantae	Sphaeropleales	Scenedesmaceae	Desmodesmus	NA	NA	NA	NA	NA	NA	NA	NA	NA
1dfa7937e8f6e5b356184d16b1ea4b44	Eukaryota	SAR	Stramenopiles	Ochrophyta	Mediophyceae	Thalassiosira	Thalassiosira	Eukaryota; SAR; Stramenopiles; Ochrophyta; Mediophyceae; Thalassiosira; Thalassiosira	Thalassiosira	Eukaryota	Bacillariophyta	Coscinodiscophyceae	NA	Thalassiosirales	Thalassiosiraceae	Thalassiosira	NA	Thalassiosirophycidae	NA	NA	NA	NA	NA	NA	NA
8db9ea80425dda7bfcb95724d406744e	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	Sphaeropleales	NA	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Sphaeropleales; Ambiguous_taxa; Ambiguous_taxa	Sphaeropleales	Eukaryota	Chlorophyta	Chlorophyceae	Viridiplantae	Sphaeropleales	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dae589a85987116156c26888d5d6f87b	Eukaryota	SAR	Stramenopiles	Ochrophyta	Xanthophyceae	Tribonematales	Tribonematales	Eukaryota; SAR; Stramenopiles; Ochrophyta; Xanthophyceae; Tribonematales; Tribonematales	Tribonematales	Eukaryota	NA	Xanthophyceae	NA	Tribonematales	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9e6aade004c6c497d07c0b2ebb2d8523	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophytina	Bacillariophyceae	Bacillariophyceae	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophytina; Bacillariophyceae; Bacillariophyceae	Bacillariophyceae	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6a9a058e1a80067da3d1d1562b8bcfe7	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	NA	Tetraflagellochloris	Tetraflagellochloris mauritanica	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Incertae Sedis; Tetraflagellochloris; Tetraflagellochloris mauritanica	Tetraflagellochloris mauritanica	Eukaryota	Chlorophyta	Chlorophyceae	Viridiplantae	NA	NA	Tetraflagellochloris	Tetraflagellochloris mauritanica	NA	NA	NA	NA	NA	NA	NA	NA
6ce94c641eefad84cafb23de57348d04	Eukaryota	SAR	Stramenopiles	Ochrophyta	Fragilariales	Licmophora	Licmophora flabellata	Eukaryota; SAR; Stramenopiles; Ochrophyta; Fragilariales; Licmophora; Licmophora flabellata	Licmophora flabellata	Eukaryota	Bacillariophyta	Fragilariophyceae	NA	Licmophorales	Licmophoraceae	Licmophora	Licmophora flabellata	Fragilariophycidae	NA	NA	NA	NA	NA	NA	NA
3592939c022a77b14ffd2b8d717b4fa3	Eukaryota	SAR	Stramenopiles	Ochrophyta	Fragilariales	NA	NA	Eukaryota; SAR; Stramenopiles; Ochrophyta; Fragilariales; Ambiguous_taxa; Ambiguous_taxa	Fragilariales	Eukaryota	Bacillariophyta	Fragilariophyceae	NA	Fragilariales	NA	NA	NA	Fragilariophycidae	NA	NA	NA	NA	NA	NA	NA
b5562eab9303dec60544b09b2b93fb4d	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophytina	Bacillariophyceae	Bacillariophyceae	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophytina; Bacillariophyceae; Bacillariophyceae	Bacillariophyceae	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9acc92cf826b360dbd8ca513b4dc7245	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	Gomphonema	Gomphonema	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Gomphonema; Gomphonema	Gomphonema	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	Cymbellales	Gomphonemataceae	Gomphonema	NA	NA	NA	NA	NA	NA	NA	NA	NA
a06011cac8caca911117d32e2bdb8a5d	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophytina	Bacillariophyceae	Bacillariophyceae	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophytina; Bacillariophyceae; Bacillariophyceae	Bacillariophyceae	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
55e90de628e5362ecd63d3ee3724675a	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophytina	Bacillariophyceae	Bacillariophyceae	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophytina; Bacillariophyceae; Bacillariophyceae	Bacillariophyceae	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34ab6602a62cc27cff94421328bed60e	Eukaryota	SAR	Stramenopiles	Ochrophyta	Chromulinales	Chrysochaete	Chrysochaete britannica	Eukaryota; SAR; Stramenopiles; Ochrophyta; Chromulinales; Chrysochaete; Chrysochaete britannica	Chrysochaete britannica	Eukaryota	NA	Chrysophyceae	NA	Chromulinales	Chrysocapsaceae	Chrysochaete	Chrysochaete britannica	NA	NA	NA	NA	NA	NA	NA	NA
e583bac7866b51e60211fd0727dc2418	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophytina	Bacillariophyceae	Bacillariophyceae	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophytina; Bacillariophyceae; Bacillariophyceae	Bacillariophyceae	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24177f5113a850e7a04117013318d9f8	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	Navicula	Navicula	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Navicula; Navicula	Navicula	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	Naviculales	Naviculaceae	Navicula	NA	NA	NA	NA	NA	NA	NA	NA	NA
7c4c9063ce7344cc729b4ef78cf2160f	Eukaryota	SAR	Stramenopiles	Ochrophyta	Fragilariales	Licmophora	Licmophora flabellata	Eukaryota; SAR; Stramenopiles; Ochrophyta; Fragilariales; Licmophora; Licmophora flabellata	Licmophora flabellata	Eukaryota	Bacillariophyta	Fragilariophyceae	NA	Licmophorales	Licmophoraceae	Licmophora	Licmophora flabellata	Fragilariophycidae	NA	NA	NA	NA	NA	NA	NA
bdc09f2e562ebe8300449ffa373a0206	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	NA	NA	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	Chlorophyta	Eukaryota	Chlorophyta	NA	Viridiplantae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2ac5d3132c04a490297eb3ac09a55e6f	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	Amphora	Amphora	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Amphora; Amphora	Amphora	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	Thalassiophysales	Catenulaceae	Amphora	NA	NA	NA	NA	NA	NA	NA	NA	NA
ed739d3762000b727163e5a145bc50fc	Eukaryota	SAR	Stramenopiles	Ochrophyta	Fragilariales	Hyalosira	Hyalosira	Eukaryota; SAR; Stramenopiles; Ochrophyta; Fragilariales; Hyalosira; Hyalosira	Hyalosira	Eukaryota	Bacillariophyta	Fragilariophyceae	NA	Striatellales	Striatellaceae	Hyalosira	NA	Fragilariophycidae	NA	NA	NA	NA	NA	NA	NA
b7d6d5d3828ebecfeefbaed857d6ca19	Eukaryota	Archaeplastida	Chloroplastida	Charophyta	Charales	Chara	Chara	Eukaryota; Archaeplastida; Chloroplastida; Charophyta; Charales; Chara; Chara	Chara	Eukaryota	Streptophyta	Charophyceae	Viridiplantae	Charales	Characeae	Chara	NA	NA	Streptophytina	NA	NA	NA	NA	NA	NA
193b673abd7b84becf34b52c517bc009	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	Sphaeropleales	Scenedesmus	Desmodesmus	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Sphaeropleales; Scenedesmus; Desmodesmus	Desmodesmus	Eukaryota	Chlorophyta	Chlorophyceae	Viridiplantae	Sphaeropleales	Scenedesmaceae	Desmodesmus	NA	NA	NA	NA	NA	NA	NA	NA	NA
06e6095e4e6862176353823651d53fb2	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	Trebouxiophyceae	Spongiococcum	Spongiococcum tetrasporum	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Trebouxiophyceae; Spongiococcum; Spongiococcum tetrasporum	Spongiococcum tetrasporum	Eukaryota	Chlorophyta	Chlorophyceae	Viridiplantae	Chlamydomonadales	Chlorococcaceae	Spongiococcum	Spongiococcum tetrasporum	NA	NA	NA	NA	NA	NA	NA	NA
11046aa02d9391c4e159c80072f17022	Eukaryota	SAR	Stramenopiles	Ochrophyta	Mediophyceae	Cyclotella	Cyclotella	Eukaryota; SAR; Stramenopiles; Ochrophyta; Mediophyceae; Cyclotella; Cyclotella	Cyclotella	Eukaryota	Bacillariophyta	Coscinodiscophyceae	NA	Thalassiosirales	Stephanodiscaceae	Cyclotella	NA	Thalassiosirophycidae	NA	NA	NA	NA	NA	NA	NA
7cf318fc88ac9fa18010709660a62a61	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	NA	NA	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	Chlorophyta	Eukaryota	Chlorophyta	NA	Viridiplantae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d183f7c618a74671051af585ce3b32bc	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	Cymbella	Cymbella	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Cymbella; Cymbella	Cymbella	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	Cymbellales	Cymbellaceae	Cymbella	NA	NA	NA	NA	NA	NA	NA	NA	NA
a9481846f03c0444b4a6ccf931cb59b8	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	NA	Tetraflagellochloris	Tetraflagellochloris mauritanica	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Incertae Sedis; Tetraflagellochloris; Tetraflagellochloris mauritanica	Tetraflagellochloris mauritanica	Eukaryota	Chlorophyta	Chlorophyceae	Viridiplantae	NA	NA	Tetraflagellochloris	Tetraflagellochloris mauritanica	NA	NA	NA	NA	NA	NA	NA	NA
84da55cd901db510505389cafc0a7753	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	Cocconeis	Cocconeis pediculus	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Cocconeis; Cocconeis pediculus	Cocconeis pediculus	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	Cocconeidales	Cocconeidaceae	Cocconeis	Cocconeis pediculus	NA	NA	NA	NA	NA	NA	NA	NA
f2e70152bac33f206cd297097891221b	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	NA	NA	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; uncultured; uncultured	Bacillariophyceae	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4d4c355f4baad5702abfd8c66d5e5f65	Eukaryota	SAR	Stramenopiles	Ochrophyta	Mediophyceae	Thalassiosira	Conticribra weissflogiopsis	Eukaryota; SAR; Stramenopiles; Ochrophyta; Mediophyceae; Thalassiosira; Conticribra weissflogiopsis	Conticribra weissflogiopsis	Eukaryota	Bacillariophyta	Coscinodiscophyceae	NA	Thalassiosirales	Thalassiosiraceae	Conticribra	Conticribra weissflogiopsis	Thalassiosirophycidae	NA	NA	NA	NA	NA	NA	NA
52a87ff820d0c49559c46e29e67fc40b	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	Navicula	Navicula	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Navicula; Navicula	Navicula	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	Naviculales	Naviculaceae	Navicula	NA	NA	NA	NA	NA	NA	NA	NA	NA
90fcf8cf1ca9d9a82bf570b2941cc5d2	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	Sellaphora	Sellaphora pupula	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Sellaphora; Sellaphora pupula	Sellaphora pupula	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	Naviculales	Sellaphoraceae	Sellaphora	Sellaphora pupula	NA	NA	NA	NA	NA	NA	NA	NA
8308e62c900845422e3918f5ca433bdb	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	Chlorophyceae	NA	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Chlorophyceae; Ambiguous_taxa; Ambiguous_taxa	Chlorophyceae	Eukaryota	Chlorophyta	Chlorophyceae	Viridiplantae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
012f832b4b70eb0052ef1444b1174b4b	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	Cocconeis	Cocconeis pediculus	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Cocconeis; Cocconeis pediculus	Cocconeis pediculus	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	Cocconeidales	Cocconeidaceae	Cocconeis	Cocconeis pediculus	NA	NA	NA	NA	NA	NA	NA	NA
cecba2d47ab8fd0928a167a8a4751459	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	Gomphonema	Gomphonema	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Gomphonema; Gomphonema	Gomphonema	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	Cymbellales	Gomphonemataceae	Gomphonema	NA	NA	NA	NA	NA	NA	NA	NA	NA
ba47536527b8e3c56f3aafb0c9e88725	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	Nitzschia	Nitzschia	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Nitzschia; Nitzschia	Nitzschia	Eukaryota	Platyhelminthes	Monogenea	Metazoa	Capsalidea	Capsalidae	Nitzschia	NA	Monopisthocotylea	NA	NA	NA	NA	NA	NA	NA
b6ff01f49ab4bb5f4a032752736c414b	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	NA	NA	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	Chlorophyta	Eukaryota	Chlorophyta	NA	Viridiplantae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
e803ede7966203c26c97e10a3e8ccabf	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	Sphaeropleales	Mychonastes	Mychonastes	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Sphaeropleales; Mychonastes; Mychonastes	Mychonastes	Eukaryota	Chlorophyta	Chlorophyceae	Viridiplantae	Sphaeropleales	Mychonastaceae	Mychonastes	NA	NA	NA	NA	NA	NA	NA	NA	NA
2e9cf57374997aef50d76db2de5015b0	Eukaryota	SAR	Stramenopiles	Ochrophyta	Xanthophyceae	Tribonematales	Tribonematales	Eukaryota; SAR; Stramenopiles; Ochrophyta; Xanthophyceae; Tribonematales; Tribonematales	Tribonematales	Eukaryota	NA	Xanthophyceae	NA	Tribonematales	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6973b3c7c6f3ea7775e1ff4556dad259	Eukaryota	SAR	Stramenopiles	Ochrophyta	Melosirids	Aulacoseira	Aulacoseira nyassensis	Eukaryota; SAR; Stramenopiles; Ochrophyta; Melosirids; Aulacoseira; Aulacoseira nyassensis	Aulacoseira nyassensis	Eukaryota	Bacillariophyta	Coscinodiscophyceae	NA	NA	Aulacoseiraceae	Aulacoseira	Aulacoseira nyassensis	Coscinodiscophycidae	NA	NA	NA	NA	NA	NA	NA
44aa68a50126977997fef6db0c3b82b9	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	Navicula	Navicula	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Navicula; Navicula	Navicula	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	Naviculales	Naviculaceae	Navicula	NA	NA	NA	NA	NA	NA	NA	NA	NA
1db5f57f3aeaac34aeee1bb9e16e17ec	Eukaryota	SAR	Stramenopiles	Ochrophyta	Tribonematales	Tribonema	Tribonema	Eukaryota; SAR; Stramenopiles; Ochrophyta; Tribonematales; Tribonema; Tribonema	Tribonema	Eukaryota	NA	Xanthophyceae	NA	Tribonematales	Tribonemataceae	Tribonema	NA	NA	NA	NA	NA	NA	NA	NA	NA
e14c0c10e503ffe63276081efba48233	Eukaryota	SAR	Stramenopiles	Ochrophyta	Fragilariales	Staurosira	Synedra berolinensis	Eukaryota; SAR; Stramenopiles; Ochrophyta; Fragilariales; Staurosira; Synedra berolinensis	Synedra berolinensis	Eukaryota	Bacillariophyta	Fragilariophyceae	NA	Fragilariales	Fragilariaceae	Synedra	Synedra berolinensis	Fragilariophycidae	NA	NA	NA	NA	NA	NA	NA
a1d9de831871c4640adf29625dabdc77	Eukaryota	SAR	Stramenopiles	Ochrophyta	Chrysocapsales	Hydrurus	Hydrurus	Eukaryota; SAR; Stramenopiles; Ochrophyta; Chrysocapsales; Hydrurus; Hydrurus	Hydrurus	Eukaryota	NA	Chrysophyceae	NA	Hydrurales	Hydruraceae	Hydrurus	NA	NA	NA	NA	NA	NA	NA	NA	NA
f990af1dad00d25521b7362078b7f631	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	Nitzschia	Nitzschia	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Nitzschia; Nitzschia	Nitzschia	Eukaryota	Platyhelminthes	Monogenea	Metazoa	Capsalidea	Capsalidae	Nitzschia	NA	Monopisthocotylea	NA	NA	NA	NA	NA	NA	NA
b3d4106fab98470d0a46b184209b7afa	Eukaryota	SAR	Stramenopiles	Ochrophyta	Fragilariales	Hyalosira	Hyalosira	Eukaryota; SAR; Stramenopiles; Ochrophyta; Fragilariales; Hyalosira; Hyalosira	Hyalosira	Eukaryota	Bacillariophyta	Fragilariophyceae	NA	Striatellales	Striatellaceae	Hyalosira	NA	Fragilariophycidae	NA	NA	NA	NA	NA	NA	NA
6e60a5d03a8663228383aca59d40358b	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	Sphaeropleales	Dictyochloris	Dictyochloris fragrans	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Sphaeropleales; Dictyochloris; Dictyochloris fragrans	Dictyochloris fragrans	Eukaryota	Chlorophyta	Chlorophyceae	Viridiplantae	Sphaeropleales	Dictyochloridaceae	Dictyochloris	Dictyochloris fragrans	NA	NA	NA	NA	NA	NA	NA	NA
afa59a4f011be53cbe83404d66f17a59	Eukaryota	SAR	Stramenopiles	Ochrophyta	Diatomea	Coscinodiscophytina	Paralia sol	Eukaryota; SAR; Stramenopiles; Ochrophyta; Diatomea; Coscinodiscophytina; Paralia sol	Paralia sol	Eukaryota	Bacillariophyta	Coscinodiscophyceae	NA	Paraliales	Paraliaceae	Paralia	Paralia sol	Coscinodiscophycidae	NA	NA	NA	NA	NA	NA	NA
cfa7660a0b88ecf2d0bb323ae4d5d986	Eukaryota	SAR	Stramenopiles	Ochrophyta	Mediophyceae	Cyclotella	Cyclotella	Eukaryota; SAR; Stramenopiles; Ochrophyta; Mediophyceae; Cyclotella; Cyclotella	Cyclotella	Eukaryota	Bacillariophyta	Coscinodiscophyceae	NA	Thalassiosirales	Stephanodiscaceae	Cyclotella	NA	Thalassiosirophycidae	NA	NA	NA	NA	NA	NA	NA
1cff30ebcca7fd77ab4983fd1e3957a4	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	Gomphonema	Gomphonema	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Gomphonema; Gomphonema	Gomphonema	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	Cymbellales	Gomphonemataceae	Gomphonema	NA	NA	NA	NA	NA	NA	NA	NA	NA
15830b0fe841c442e753757cfdae3e29	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	Sellaphora	Sellaphora pupula	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Sellaphora; Sellaphora pupula	Sellaphora pupula	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	Naviculales	Sellaphoraceae	Sellaphora	Sellaphora pupula	NA	NA	NA	NA	NA	NA	NA	NA
1b7eaad6456fbc7f330cba01ef6b3bb5	Eukaryota	SAR	Stramenopiles	Ochrophyta	Ectocarpales	Scytosiphon	Scytosiphon lomentaria	Eukaryota; SAR; Stramenopiles; Ochrophyta; Ectocarpales; Scytosiphon; Scytosiphon lomentaria	Scytosiphon lomentaria	Eukaryota	NA	Phaeophyceae	NA	Ectocarpales	Scytosiphonaceae	Scytosiphon	Scytosiphon lomentaria	NA	NA	NA	NA	NA	NA	NA	NA
3152edfebe754867f519dad0442cb294	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	Navicula	Navicula	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Navicula; Navicula	Navicula	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	Naviculales	Naviculaceae	Navicula	NA	NA	NA	NA	NA	NA	NA	NA	NA
6427228b0c5d38a13589b99d4652024d	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	NA	NA	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	Chlorophyta	Eukaryota	Chlorophyta	NA	Viridiplantae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
f12c30fa9f6bafa1c13d45944792978f	Eukaryota	Archaeplastida	Chloroplastida	Chlorophyta	NA	NA	NA	Eukaryota; Archaeplastida; Chloroplastida; Chlorophyta; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	Chlorophyta	Eukaryota	Chlorophyta	NA	Viridiplantae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ec292945e51a8eea7764f85a410ea5d3	Eukaryota	SAR	Stramenopiles	Ochrophyta	NA	NA	NA	Eukaryota; SAR; Stramenopiles; Ochrophyta; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa	Ochrophyta	NA	Ochrophyta	NA	Chromista	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d66f8d2698e94683aa049ffcf7ceecde	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	Cymbella	Cymbella	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Cymbella; Cymbella	Cymbella	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	Cymbellales	Cymbellaceae	Cymbella	NA	NA	NA	NA	NA	NA	NA	NA	NA
0258f4f97a37da23f6858e0e7ae354eb	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophytina	Bacillariophyceae	Bacillariophyceae	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophytina; Bacillariophyceae; Bacillariophyceae	Bacillariophyceae	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8957d353f6fdf716c902955ecd51ee74	Eukaryota	SAR	Stramenopiles	Ochrophyta	Ectocarpales	Scytosiphon	Scytosiphon lomentaria	Eukaryota; SAR; Stramenopiles; Ochrophyta; Ectocarpales; Scytosiphon; Scytosiphon lomentaria	Scytosiphon lomentaria	Eukaryota	NA	Phaeophyceae	NA	Ectocarpales	Scytosiphonaceae	Scytosiphon	Scytosiphon lomentaria	NA	NA	NA	NA	NA	NA	NA	NA
cdd398fa233f064ca37bebe02fd1cee8	Eukaryota	SAR	Stramenopiles	Ochrophyta	Bacillariophyceae	Navicula	Navicula	Eukaryota; SAR; Stramenopiles; Ochrophyta; Bacillariophyceae; Navicula; Navicula	Navicula	Eukaryota	Bacillariophyta	Bacillariophyceae	NA	Naviculales	Naviculaceae	Navicula	NA	NA	NA	NA	NA	NA	NA	NA	NA
